"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
312,"Chaos Rain","Actress/London Contemporary Orchestra","Genres not available",30,0.106,0.134,0.376,0.127,0.592,15.769,0.0378,0.936,78.514,150249
313,"Upper Peninsula (feat. Terekke)",Patricia/Terekke,"Genres not available",21,0.343,0.573,0.628,0.1,0.913,15.753,0.0376,0.826,110,367295
314,"Its Midnite & You Are Lost",Legowelt,"Genres not available",32,0.0662,0.618,0.853,0.0854,0.873,7.868,0.0455,0.000944,126.99,329955
315,Violence,"Andy Stott","Genres not available",43,0.0382,0.356,0.214,0.113,0.0161,13.215,0.0431,0.0513,139.957,397827
316,Tasser,Blawan,"Genres not available",32,0.466,0.66,0.772,0.215,0.759,10.668,0.0547,0.000755,133.993,381493
317,"Digital Tsunami",Drexciya,"Genres not available",25,0.174,0.75,0.667,0.124,0.858,10.493,0.0503,3.64E-5,147.438,382133
318,Quietude,"Laurel Halo","Genres not available",30,0.199,0.347,0.751,0.111,0.874,10.954,0.0923,0.714,80.157,152018
319,Contact,"Florian Kupfer","Genres not available",13,0.178,0.623,0.802,0.0899,0.885,9.574,0.0507,0.00158,120.269,547908
320,Dwellberry,Khotin,"Genres not available",25,0.665,0.615,0.62,0.0889,0.231,6.511,0.0242,0.935,100.012,283200
321,"So Good, So Right 2","Shinichi Atobe","Genres not available",33,0.871,0.813,0.391,0.0909,0.814,7.641,0.152,0.0199,115.043,481232
322,"Music For Breakups","Varg/Morning Star","Genres not available",22,0.0734,0.0685,0.505,0.845,0.877,8.973,0.0415,0.247,77.213,432907
323,"Outgoing Society",Shed,"Genres not available",21,0.411,0.687,0.887,0.138,0.905,12.251,0.0623,0.0879,123.076,313389
324,Cleo,"Donato Dozzy","Genres not available",28,0.383,0.566,0.939,0.072,0.811,11.556,0.0434,2.74E-5,143.551,501561
325,"50 Euro to Break Boost","Skee Mask","Genres not available",40,0.554,0.745,0.808,0.0791,0.856,9.566,0.051,0.000291,132.005,307315
326,Istian,"Lee Gamble","Genres not available",16,0.469,0.688,0.393,0.108,0.74,9.389,0.0571,0.097,139.985,145967
327,Seello,"Anthony Naples","Genres not available",19,0.578,0.794,0.596,0.071,0.816,9.193,0.109,0.142,115.001,467565
328,"It's Your Love","The Other People Place","Genres not available",35,0.853,0.805,0.259,0.0937,0.884,14.105,0.13,0.0081,126.378,451133
329,Template,"Galcher Lustwerk","Genres not available",34,0.553,0.796,0.328,0.0706,0.777,10.044,0.363,0.0866,104.98,314286
330,"Sexzzy Creep",Rezzett,"Genres not available",20,0.59,0.77,0.459,0.099,0.94,12.236,0.179,0.806,122.054,378551
331,"The Last Foundry",Raime,"Genres not available",25,0.0323,0.711,0.429,0.141,0.92,18.898,0.0504,0.0689,114.978,352164
332,"Temple Blockers","Jahiliyya Fields","Genres not available",2,0.0392,0.172,0.0169,0.111,0.934,23.925,0.0442,0.82,173.227,167900
333,Cuál,"Dj Python","Genres not available",23,0.38,0.543,0.831,0.172,0.924,7.082,0.0418,0.0192,120.016,413196
334,Korals,"Call Super","Genres not available",22,0.417,0.758,0.677,0.185,0.00588,10.281,0.135,0.0185,103.993,151739
335,U1-U8,Martyn,"Genres not available",29,0.163,0.741,0.863,0.524,0.887,10.76,0.243,0.0024,126.058,385966
336,"On Your Way","Omar S/Diviniti","Genres not available",36,0.515,0.81,0.59,0.0714,0.597,9.865,0.0407,2.31E-5,120.007,477738
337,"This Hmming Raverie",SHXCXCHCXSH,"Genres not available",28,0.238,0.504,0.733,0.158,0.94,7.401,0.115,0.117,129.833,307354
338,"Sail 2 Elderon",Xosar,"Genres not available",11,0.379,0.369,0.459,0.109,0.872,17.394,0.0378,0.581,127.951,367500
339,Pitfall,"DJ Richard","Genres not available",19,0.746,0.567,0.605,0.115,0.88,9.141,0.0322,0.00598,116.998,271648
340,"Van Pelt",Randomer,"Genres not available",25,0.154,0.797,0.853,0.0754,0.909,7.099,0.0826,0.000454,130.03,293287
341,"Creature, Pt. 1",Djrum,"Genres not available",35,0.0346,0.119,0.212,0.0995,0.881,18.635,0.0399,0.638,80.402,283288
342,"46:50 (feat. Active Child)","Dedekind Cut/Active Child","Genres not available",25,0.045,0.161,0.264,0.27,0.948,13.599,0.0346,0.894,67.365,236108
343,Esther,Tzusing,"Genres not available",32,0.627,0.718,0.766,0.0618,0.874,9.538,0.049,5.94E-5,100.004,308295
344,"High Heel Sleaze",Svengalisghost,"Genres not available",3,0.294,0.576,0.966,0.13,0.913,7.692,0.0521,9.93E-5,120.301,347123
345,Arpeggiare,"Steve Hauschildt","Genres not available",32,0.304,0.293,0.391,0.173,0.872,14.601,0.0348,0.92,112.027,452621
346,"Pop 4",GAS,"Genres not available",36,0.714,0.479,0.744,0.155,0.845,15.271,0.0352,0.499,119.463,591093
347,"Mnemosyne - Mixed","Demdike Stare","Genres not available",22,0.446,0.601,0.931,0.287,0,11.512,0.115,0.168,132.553,140000
348,"Hyper-Intelligent Genetically Enriched Cyborg","Helena Hauff","Genres not available",35,0.501,0.736,0.902,0.11,0.793,6.993,0.0441,0.012,127.646,363782
349,"LA Hills Burn At The Peak Of Winter","Croatian Amor","Genres not available",22,0.158,0.202,0.222,0.137,0.85,17.638,0.0365,0.777,125.095,448034
350,"AS Another Life","Amnesia Scanner","Genres not available",36,0.186,0.338,0.639,0.198,0.174,5.412,0.0353,0.0196,88.445,204000
351,"Ab Intus","Answer Code Request","Genres not available",22,0.341,0.667,0.855,0.0974,0.906,12.641,0.0478,0.16,129.977,305068
352,earth-sinking-into-water,Surgeon,"Genres not available",24,0.316,0.639,0.81,0.112,0.827,10.38,0.051,0.0833,134.007,345082
353,"Rock In The Video Age","Jan Jelinek","Genres not available",34,0.379,0.668,0.397,0.111,0.918,12.649,0.0869,0.175,119.987,483973
354,"Eye Spy","Claro Intelecto","Genres not available",19,0.109,0.739,0.865,0.0912,0.839,8.669,0.0394,0.0013,120.014,400000
355,"Temporary Psychosis - VIP Mix","Peder Mannerfelt","Genres not available",19,0.425,0.686,0.754,0.18,0.415,8.667,0.177,0.0165,128.924,320701
356,Adrift,"Octo Octa","Genres not available",31,0.166,0.716,0.558,0.104,0.941,13.954,0.0499,0.655,120.02,527476
357,"The Narcissist (feat. Inga Copeland)","Dean Blunt","Genres not available",33,0.094,0.439,0.591,0.616,0.33,8.763,0.0499,0.297,63.414,246553
358,Ganzfeld,Objekt,"Genres not available",31,0.402,0.603,0.917,0.117,0.855,7.235,0.0757,0.0278,146.994,356086
359,"Q Loop - Mixed","Basic Channel","Genres not available",17,0.347,0.739,0.541,0.318,0.778,20.662,0.0895,0.683,121.048,230079
360,Screen,"Visible Cloaks","Genres not available",33,0.0392,0.165,0.177,0.108,0.0277,18.8,0.0429,0.621,68.281,201462
361,"When Prophecy Fails",Barker,"Genres not available",22,0.497,0.311,0.792,0.0799,0.931,12.221,0.0406,0.638,145.013,223222
362,"Not Worried",Eartheater,"Genres not available",25,0.235,0.468,0.473,0.155,0.57,14.678,0.209,0.624,118.463,152000
363,"Queen of Ungilsan","Steven Julien/Funkineven","Genres not available",16,0.25,0.678,0.733,0.0643,0.871,7.421,0.0642,0.00743,116.999,440985
364,"Sonny and Ricardo Give Good Advice","Willie Burns/DJ Overdose","Genres not available",11,0.78,0.745,0.872,0.127,0.614,4.549,0.0632,0.0902,126.999,337377
365,Divinity,"Broken English Club","Genres not available",20,0.745,0.752,0.764,0.0919,0.862,6.395,0.034,0.00274,115.019,530988
366,"Hype Williams Meets Shangaan Electro","Hype Williams","Genres not available",29,0.532,0.541,0.589,0.167,0.0125,8.527,0.0311,0.253,71.193,310587
367,Orpheus,Pariah,"Genres not available",26,0.104,0.649,0.676,0.0842,0.811,7.164,0.046,0.000178,140.007,304175
368,"Too Late for U and M1","DJ Seinfeld","Genres not available",41,0.57,0.691,0.927,0.0617,0.875,7.062,0.0377,0.00779,128.003,397487
369,"Why Does Your Father Look so Nervous?","Karen Gwyer","Genres not available",15,0.436,0.794,0.93,0.0655,0.906,11.023,0.0645,0.00247,132.007,344909
370,"Bossa #1 - The Late Night Dance Remix by Le Rubrique","Move D/Le Rubrique","Genres not available",33,0.654,0.791,0.691,0.0615,0.867,13.803,0.043,0.0329,120.003,427841
371,"Gone Stray","Two Dogs in a House","Genres not available",6,0.54,0.746,0.636,0.117,0.881,8.525,0.0532,0.477,119.995,301727
