"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
1064,"Green of My Pants (2011 Sonic Boom Remaster)","The Red Krayola","Genres not available",4,0.774,0.683,0.476,0.111,0.844,-16.156,0.0476,0.626,111.552,182560
1065,"Night Song (2011 Sonic Boom Remaster)","The Red Krayola","Genres not available",3,0.392,0.501,0.238,0.318,0.918,-18.081,0.0464,0.907,138.112,115200
1066,"Me4U - A. G. Cook Remix","Danny L Harle/Morrie/A. G. Cook","Genres not available",16,0.328,0.572,0.487,0.106,0.000448,-5.654,0.0573,0.242,139.185,239722
1067,"Never Thought","Danny Sunshine","Genres not available",16,0.702,0.578,0.668,0.228,0,-6.322,0.0813,0.00528,171.948,166047
1068,"Lightning Lipgloss Life","Life Sim","Genres not available",15,0.36,0.27,0.991,0.322,0.842,-5.847,0.091,0.0397,134.995,332889
1069,"Month of Mayhem",GFOTY,"Genres not available",13,0.221,0.289,0.895,0.327,0.000155,-3.7,0.0931,0.199,83.023,123199
1070,"Distant Promise",Spinee,"Genres not available",18,0.689,0.81,0.95,0.0922,0.655,-3.91,0.0864,0.0334,130.007,183692
1071,Blink,EASYFUN,"Genres not available",15,0.617,0.784,0.754,0.0627,0.85,-7.352,0.0531,0.00835,130.521,139770
1072,"Money on a Gold Plate","A. G. Cook","Genres not available",12,0.548,0.858,0.404,0.575,5.28E-5,-8.206,0.315,0.0376,160.003,145875
1073,"Cos I Love U","A. G. Cook","Genres not available",11,0.376,0.684,0.863,0.889,0.00335,-3.914,0.0487,0.00974,143.021,127108
1074,"Dance Floor","MC Boing","Genres not available",13,0.748,0.552,0.994,0.298,0,-1.936,0.312,0.332,173.962,140000
1075,1UL,"Danny L Harle","Genres not available",14,0.591,0.671,0.905,0.0921,0.000243,-3.421,0.0342,0.0461,123.031,205448
1076,"Casey Asked Me Am I Angry","Lil Data","Genres not available",12,0.725,0.627,0.664,0.0492,0.246,-5.893,0.177,0.000917,116.616,125302
1077,POBBLES,POBBLES,"Genres not available",13,0.96,0.479,0.474,0.242,0.000562,-7.555,0.0553,0.551,175.404,66522
1078,Droom,"DJ Warlord","Genres not available",11,0.18,0.491,0.967,0.15,0.74,-3.695,0.321,0.00011,122.597,102667
1079,"Behind the Wall","Guys Next Door","Genres not available",10,0.0587,0.416,0.317,0.139,0.479,-11.163,0.116,0.149,75.557,193385
1080,"Real Love - et aliae Remix","Chris Lee/et aliae","Genres not available",10,0.179,0.797,0.528,0.131,0.106,-5.669,0.0352,0.662,132.986,276203
1081,"Only You - Clark Remix","Chris Lee/Clark","Genres not available",10,0.0388,0.245,0.491,0.329,0.835,-10.376,0.0304,0.269,89.071,245333
1082,Windowlicker,"A. G. Cook","Genres not available",24,0.349,0.665,0.559,0.201,0.13,-8.083,0.0506,0.0682,122.887,369081
1083,"Temple - TidalCycles Edit","Lil Data","Genres not available",9,0.0387,0.514,0.304,0.191,0.716,-17.622,0.0634,0.0335,155.864,235500
1084,hi.tech,tonight.burns.red,"Genres not available",13,0.999,0.695,0.94,0.1,0.866,-7.514,0.0481,0.776,134.988,330667
1085,"The Time We Faced Doom (Skit)","MF DOOM","Genres not available",37,0.717,0.514,0.658,0.488,0.000939,-9.277,0.438,0.841,91.085,124747
1086,Doomsday,"MF DOOM/Pebbles The Invisible Girl","Genres not available",48,0.794,0.856,0.841,0.0773,0,-7.737,0.335,0.0977,95.418,298053
1087,"Rhymes Like Dimes","MF DOOM/DJ Cucumber Slice","Genres not available",57,0.759,0.644,0.751,0.17,0,-5.652,0.268,0.662,99.948,258613
1088,"The Finest","MF DOOM/Tommy Gunn","Genres not available",43,0.581,0.882,0.772,0.141,0,-5.668,0.306,0.0589,101.169,240987
1089,"Back in the Days (Skit)","MF DOOM","Genres not available",37,0.285,0.512,0.853,0.221,0.00491,-11.241,0.338,0.726,93.198,45307
1090,"Go with the Flow","MF DOOM","Genres not available",44,0.601,0.787,0.699,0.319,8.74E-6,-7.243,0.267,0.102,94.271,216920
1091,"Tick, Tick...","MF DOOM/MF Grimm","Genres not available",41,0.709,0.457,0.666,0.132,0,-7.695,0.362,0.0749,83.047,244507
1092,"Red and Gold","MF DOOM/King Ghidra","Genres not available",47,0.496,0.716,0.656,0.329,0,-7.291,0.167,0.0573,81.101,282680
1093,"The Hands of Doom (Skit)","MF DOOM","Genres not available",37,0.523,0.761,0.723,0.232,0.0516,-11.154,0.112,0.0836,101.235,110160
1094,"Who You Think I Am?","MF DOOM/K.D./King Ghidra/Kong/Megalon/Rodan/X-Ray","Genres not available",42,0.555,0.763,0.9,0.178,0,-5.367,0.371,0.254,103.641,204160
1095,"Doom, Are You Awake? (Skit)","MF DOOM","Genres not available",35,0.602,0.622,0.571,0.102,0.592,-7.887,0.303,0.915,95.952,72573
1096,Hey!,"MF DOOM","Genres not available",40,0.558,0.324,0.656,0.113,0,-7.914,0.273,0.00255,81.421,226547
1097,"Operation: Greenbacks","MF DOOM/Megalon","Genres not available",38,0.898,0.512,0.671,0.174,0,-6.504,0.358,0.328,171.716,226107
1098,"The Mic","MF DOOM/Pebbles The Invisible Girl","Genres not available",37,0.652,0.459,0.739,0.335,0,-7.664,0.546,0.799,191.734,182307
1099,"The Mystery of Doom (Skit)","MF DOOM","Genres not available",0,0.724,0.616,0.532,0.175,0.798,-9.942,0.293,0.923,95.704,21947
1100,"Dead Bent","MF DOOM","Genres not available",39,0.674,0.5,0.804,0.12,0,-6.407,0.108,0.0201,89.58,142320
1101,"Gas Drawls","MF DOOM","Genres not available",48,0.53,0.773,0.764,0.223,1.14E-5,-6.206,0.256,0.126,91.301,223493
1102,?,"MF DOOM/Kurious","Genres not available",43,0.545,0.532,0.629,0.478,0,-7.955,0.371,0.26,94.03,188893
1103,"Hero v.s. Villain (Epilogue)","MF DOOM/E. Mason","Genres not available",33,0.668,0.596,0.797,0.272,6.59E-5,-10.187,0.438,0.669,84.428,178667
1104,"Dead Bent - 12"" Version","MF DOOM","Genres not available",33,0.678,0.557,0.534,0.549,0,-10.627,0.085,0.192,84.49,196853
1105,"Gas Drawls - 12"" Version","MF DOOM","Genres not available",32,0.475,0.762,0.564,0.196,0.000116,-8.754,0.255,0.557,88.696,238253
1106,"Hey - 12"" Version","MF DOOM","Genres not available",31,0.62,0.529,0.564,0.254,0,-9.105,0.27,0.192,84.102,248160
1107,"Greenbacks - 12"" Version","MF DOOM","Genres not available",30,0.754,0.446,0.857,0.636,0,-5.095,0.43,0.38,169.466,237613
1108,"Go With the Flow - 12"" Version","MF DOOM/Sci.Fly","Genres not available",29,0.623,0.781,0.667,0.111,4.95E-5,-6.683,0.354,0.53,93.418,223000
1109,"Go With the Flow - Raw Rhymes","MF DOOM","Genres not available",29,0.664,0.823,0.694,0.0787,0,-6.277,0.405,0.377,93.401,223373
1110,"I Hear Voices Pt. 1 - 12"" Version","MF DOOM","Genres not available",32,0.691,0.679,0.557,0.313,0,-9.435,0.0651,0.423,116.244,171920
1111,"I Hear Voices Pt. 2 - 12"" Version","MF DOOM/MF Grimm","Genres not available",30,0.734,0.573,0.586,0.784,0,-10.577,0.141,0.591,116.174,127187
1112,"Tick, Tock - 12"" Version","MF DOOM","Genres not available",28,0.691,0.447,0.558,0.135,0,-10.153,0.318,0.0187,75.496,264453
1113,"? - Extended Raw Rhymes Version","MF DOOM","Genres not available",28,0.181,0.919,0.446,0.077,0,-8.761,0.407,0.0338,95.203,226187
1114,"Dead Bent - 12"" Instrumental Version","MF DOOM","Genres not available",27,0.756,0.515,0.381,0.462,0.71,-12.404,0.0917,0.00953,112.681,196413
1115,"Gas Drawls - 12"" Instrumental Version","MF DOOM","Genres not available",28,0.68,0.809,0.425,0.184,0.869,-9.025,0.0495,0.0999,88.687,172760
1116,"Hey! - 12"" Instrumental Version","MF DOOM","Genres not available",27,0.478,0.672,0.408,0.0899,0.106,-10.066,0.045,0.00372,84.108,235960
1117,"Greenbacks - 12"" Instrumental Version","MF DOOM","Genres not available",27,0.673,0.725,0.626,0.635,0.436,-6.376,0.0426,0.0256,84.622,237760
1118,"The Mic - 12"" Instrumental Version","MF DOOM","Genres not available",26,0.376,0.625,0.705,0.164,0.894,-10.335,0.0788,0.692,189.156,183400
1119,"Red and Gold - 12"" Instrumental Version","MF DOOM","Genres not available",27,0.664,0.622,0.581,0.277,0.269,-8.98,0.0456,0.00195,79.338,307560
1120,"I Hear Voices - 12"" Instrumental Version","MF DOOM","Genres not available",27,0.485,0.571,0.666,0.362,0.972,-13.181,0.0272,0.018,116.289,174773
1121,"Doomsday - Instrumental","MF DOOM","Genres not available",56,0.837,0.807,0.909,0.073,0.914,-8.679,0.4,0.0259,190.765,299213
1122,"Rhymes Like Dimes - Instrumental","MF DOOM","Genres not available",31,0.953,0.509,0.642,0.101,0.0233,-10.988,0.0457,0.275,200.125,130467
1123,"The Finest - Instrumental","MF DOOM","Genres not available",26,0.336,0.814,0.767,0.324,0.21,-8.5,0.0595,0.00585,101.193,262307
1124,"The Hands of Doom - Instrumental","MF DOOM","Genres not available",26,0.88,0.696,0.841,0.0494,0.95,-8.81,0.0829,0.0127,102.322,124013
1125,"Who You Think I Am - Instrumental","MF DOOM","Genres not available",29,0.871,0.636,0.603,0.244,0.0124,-10.041,0.0788,0.579,103.632,130013
1126,"? - Instrumental","MF DOOM","Genres not available",27,0.304,0.887,0.451,0.103,0.87,-9.467,0.0526,0.0915,95.222,157947
1127,"White Keys","Chilly Gonzales","Genres not available",0,0.216,0.444,0.216,0.0921,0.946,-22.275,0.0423,0.995,144.972,186800
1128,Kenaston,"Chilly Gonzales","Genres not available",0,0.154,0.301,0.0792,0.0962,0.893,-22.315,0.0472,0.994,53.428,184933
1129,"Minor Fantasy","Chilly Gonzales","Genres not available",0,0.0733,0.564,0.0279,0.103,0.941,-22.257,0.0506,0.992,112.077,205960
1130,Escher,"Chilly Gonzales","Genres not available",0,0.201,0.531,0.309,0.0961,0.894,-16.877,0.0432,0.99,134.848,160053
1131,"Rideaux Lunaires","Chilly Gonzales","Genres not available",0,0.227,0.562,0.0604,0.13,0.928,-24.434,0.0387,0.995,106.81,159187
1132,"Nero's Nocturne","Chilly Gonzales","Genres not available",0,0.186,0.428,0.101,0.123,0.947,-20.964,0.205,0.995,175.709,135293
1133,"Venetian Blinds","Chilly Gonzales","Genres not available",0,0.281,0.364,0.0875,0.115,0.897,-28.396,0.0434,0.993,128.574,164693
1134,"Evolving Doors","Chilly Gonzales","Genres not available",0,0.359,0.339,0.0959,0.0913,0.898,-22.686,0.04,0.991,120.771,146880
1135,"Epigram In E","Chilly Gonzales","Genres not available",0,0.0767,0.396,0.0401,0.0881,0.844,-26.025,0.0475,0.994,106.786,178107
1136,Othello,"Chilly Gonzales","Genres not available",0,0.304,0.501,0.125,0.13,0.826,-19.007,0.0544,0.992,157.44,195240
1137,"Train of Thought","Chilly Gonzales","Genres not available",0,0.106,0.19,0.0691,0.109,0.951,-24.083,0.0373,0.994,175.022,145760
1138,Wintermezzo,"Chilly Gonzales","Genres not available",0,0.0783,0.521,0.0274,0.0632,0.958,-23.819,0.0664,0.993,97.236,174613
1139,"La Bulle","Chilly Gonzales","Genres not available",0,0.0563,0.417,0.00508,0.0784,0.903,-32.069,0.0569,0.993,83.39,170867
1140,"Papa Gavotte","Chilly Gonzales","Genres not available",0,0.0661,0.547,0.0264,0.176,0.896,-24.079,0.0399,0.991,77.294,165853
1141,"Room 29","Chilly Gonzales/Jarvis Cocker","Genres not available",40,0.258,0.629,0.147,0.0813,0.000279,-21.065,0.14,0.818,110.518,215259
1142,"Marmont Overture","Chilly Gonzales/Jarvis Cocker","Genres not available",33,0.199,0.569,0.121,0.0711,0.885,-20.867,0.043,0.977,97.294,161800
1143,Tearjerker,"Chilly Gonzales/Jarvis Cocker","Genres not available",40,0.178,0.54,0.0599,0.101,0.00171,-17.876,0.0798,0.948,78.144,184020
1144,"Interlude 1 - Hotel Stationery","Chilly Gonzales/Jarvis Cocker","Genres not available",29,0.0417,0.473,0.022,0.0697,0.0802,-26.569,0.1,0.968,118.236,81537
1145,Clara,"Chilly Gonzales/Jarvis Cocker","Genres not available",34,0.232,0.514,0.154,0.0835,0.000961,-14.392,0.0534,0.881,109.509,179314
1146,Bombshell,"Chilly Gonzales/Jarvis Cocker","Genres not available",29,0.12,0.48,0.229,0.0749,0.0507,-17.329,0.0711,0.948,142.854,275920
1147,"Belle Boy","Chilly Gonzales/Jarvis Cocker","Genres not available",27,0.52,0.686,0.258,0.305,0.000633,-13.081,0.0993,0.873,91.945,183495
1148,"Howard Hughes Under The Microscope","Chilly Gonzales/Jarvis Cocker","Genres not available",27,0.252,0.509,0.289,0.104,0.0564,-20.511,0.102,0.967,94.117,199985
1149,Salomé,"Chilly Gonzales/Jarvis Cocker","Genres not available",27,0.586,0.384,0.218,0.221,0,-13.639,0.0971,0.841,203.394,174692
1150,"Interlude 2 - 5 Hours A Day","Chilly Gonzales/Jarvis Cocker","Genres not available",26,0.162,0.27,0.0594,0.089,0.49,-23.394,0.0405,0.978,67.019,74239
1151,"Daddy, You're Not Watching Me","Chilly Gonzales/Jarvis Cocker","Genres not available",29,---,---,---,---,---,---,---,---,---,---
1152,"The Other Side","Chilly Gonzales/Jarvis Cocker","Genres not available",30,0.466,0.538,0.181,0.106,0.00363,-15.576,0.0958,0.956,153.745,224278
1153,"The Tearjerker Returns","Chilly Gonzales/Jarvis Cocker","Genres not available",54,0.116,0.354,0.00717,0.0959,0.671,-23.13,0.0413,0.987,80.518,212991
1154,"A Trick Of The Light","Chilly Gonzales/Jarvis Cocker","Genres not available",26,0.136,0.365,0.283,0.088,0.0587,-13.259,0.0597,0.891,180.005,441645
1155,"Room 29 (Reprise)","Chilly Gonzales/Jarvis Cocker","Genres not available",24,0.324,0.495,0.0285,0.652,0.668,-27.743,0.0702,0.985,105.239,130841
1156,"Ice Cream As Main Course","Chilly Gonzales/Jarvis Cocker","Genres not available",25,0.373,0.621,0.162,0.0824,7.43E-5,-14.21,0.0451,0.778,98.761,170771
1157,"How's That","FKA twigs","Genres not available",36,0.212,0.243,0.663,0.101,0.0651,-8.143,0.0776,0.0132,178.47,214141
1158,"Papi Pacify","FKA twigs","Genres not available",43,0.201,0.557,0.608,0.196,0.0263,-7.657,0.0862,0.0682,109.67,293910
1159,"Water Me","FKA twigs","Genres not available",42,0.197,0.476,0.452,0.141,0.04,-10.761,0.0984,0.655,120.287,204737
1160,Ultraviolet,"FKA twigs","Genres not available",37,0.283,0.49,0.57,0.122,0.0556,-7.666,0.0689,0.0253,113.309,187115
1161,"Looking for the sea (Intro)","Pupkulies & Rebecca","Genres not available",0,0.519,0.353,0.057,0.256,0.312,-14.464,0.0366,0.875,82.552,54293
1162,Revoir,"Pupkulies & Rebecca","Genres not available",0,0.558,0.864,0.309,0.0821,0.723,-11.439,0.0715,0.414,120.018,254547
1163,"Fou de toi","Pupkulies & Rebecca","Genres not available",3,0.432,0.933,0.576,0.113,0.0751,-9.521,0.0715,0.522,120.051,213133
1164,"Empty Streets","Pupkulies & Rebecca","Genres not available",0,0.652,0.966,0.335,0.0897,0.0797,-13.933,0.0551,0.892,118.998,209587
1165,"Ici (Album Version)","Pupkulies & Rebecca","Genres not available",1,0.5,0.843,0.425,0.089,0.187,-9.24,0.0384,0.365,125.009,220347
1166,"You and me","Pupkulies & Rebecca","Genres not available",0,0.668,0.813,0.331,0.0949,0.656,-11.345,0.0485,0.59,119.998,246067
1167,"In my ear","Pupkulies & Rebecca","Genres not available",0,0.482,0.781,0.274,0.104,0.153,-10.091,0.0361,0.746,101.991,234800
1168,"Fullest Moon","Pupkulies & Rebecca","Genres not available",0,0.367,0.769,0.29,0.102,0.184,-13.561,0.0348,0.88,107.01,210240
1169,"La vie est belle","Pupkulies & Rebecca","Genres not available",0,0.632,0.845,0.427,0.098,0.385,-11.649,0.0488,0.343,120.009,248707
1170,"Looking for the sea","Pupkulies & Rebecca","Genres not available",0,0.235,0.241,0.364,0.0768,0.00681,-11.023,0.0464,0.689,170.674,241280
1171,Sleep/Swim,múm,"Genres not available",23,0.134,0.0992,0.061,0.0912,0.374,-24.084,0.0349,0.939,86.084,50133
1172,"Green Grass of Tunnel",múm,"Genres not available",40,0.214,0.472,0.528,0.0994,0.384,-13.356,0.0409,0.735,180.077,291400
1173,"We Have a Map of the Piano",múm,"Genres not available",44,0.19,0.673,0.447,0.0574,0.933,-13.862,0.0318,0.909,123.999,319760
1174,"Don't Be Afraid, You Have Just Got Your Eyes Closed",múm,"Genres not available",24,0.705,0.786,0.701,0.292,0.826,-10.875,0.048,0.0753,119.985,343600
1175,"Behind Two Hills,,,,A Swimmingpool",múm,"Genres not available",21,0.122,0.344,0.836,0.304,0.0104,-13.714,0.105,0.612,59.046,68667
1176,"K/Half Noise",múm,"Genres not available",25,0.0395,0.376,0.282,0.346,0.831,-14.172,0.0408,0.549,59.979,521107
1177,"Now There's That Fear Again",múm,"Genres not available",22,0.152,0.394,0.513,0.102,0.804,-11.753,0.0582,0.642,170.064,236627
1178,"Faraway Swimmingpool",múm,"Genres not available",20,0.035,0.304,0.356,0.062,0.894,-18.816,0.0612,0.978,71.105,175600
1179,"I Can't Feel My Hand Any More, It's Alright, Sleep Still",múm,"Genres not available",22,0.0691,0.319,0.589,0.371,0.782,-13.344,0.063,0.573,179.885,340133
1180,"Finally We Are No One",múm,"Genres not available",21,0.434,0.499,0.32,0.0781,0.791,-17.545,0.0541,0.705,90.006,307400
1181,"The Land Between Solar Systems",múm,"Genres not available",21,0.0337,0.346,0.351,0.213,0.89,-14.789,0.037,0.511,119.847,718507
1182,"Pagan, Pay Gone",Midnite,"Genres not available",22,0.925,0.863,0.328,0.141,0.000911,-14.91,0.0735,0.125,143.661,400747
1183,"In the Race So Far",Midnite,"Genres not available",10,0.752,0.918,0.228,0.0633,0,-15.297,0.177,0.115,106.61,383040
1184,"Banking in the Pig",Midnite,"Genres not available",15,0.774,0.844,0.355,0.0531,0,-14.369,0.22,0.359,133.993,358387
1185,Hieroglyphics,Midnite,"Genres not available",8,0.875,0.937,0.275,0.06,2.28E-5,-14.278,0.13,0.127,111.14,451440
1186,Empress,Midnite,"Genres not available",6,0.446,0.693,0.148,0.117,0.0018,-15.769,0.215,0.0864,100.529,399800
1187,"Lion Wears the Crown",Midnite,"Genres not available",6,0.869,0.89,0.244,0.108,0.000727,-15.39,0.265,0.117,138.729,379987
1188,"Natty Watching You",Midnite,"Genres not available",5,0.644,0.865,0.222,0.0577,0,-15.274,0.2,0.0758,105.203,420293
1189,"Rasta Man Stand",Midnite,"Genres not available",18,0.7,0.903,0.252,0.0786,1.03E-5,-14.117,0.31,0.0455,111.764,452467
1190,"Love Right (Live Right)",Midnite,"Genres not available",7,0.462,0.893,0.132,0.0913,0,-14.788,0.254,0.151,104.528,375320
1191,"Foolish and the Wise",Midnite,"Genres not available",5,0.517,0.609,0.19,0.0607,0,-17.256,0.496,0.251,200.307,409773
1192,Fire,"Joe Henderson/Alice Coltrane","Genres not available",21,0.576,0.439,0.722,0.135,0.0125,-8.957,0.0455,0.697,106.865,667696
1193,Air,"Joe Henderson/Alice Coltrane","Genres not available",22,0.46,0.269,0.594,0.0866,0.0842,-7.827,0.036,0.771,82.741,598364
1194,Water,"Joe Henderson/Alice Coltrane","Genres not available",24,0.234,0.466,0.43,0.101,0.295,-8.984,0.0297,0.685,93.793,452724
1195,Earth,"Joe Henderson/Alice Coltrane","Genres not available",34,0.262,0.446,0.501,0.0931,0.164,-9.771,0.0548,0.801,116.711,793674
1196,"Burn For Me",Aronas,"Genres not available",1,0.812,0.435,0.632,0.0478,0.789,-9.671,0.0318,0.744,114.237,248907
1197,"Strange People",Aronas,"Genres not available",1,0.226,0.68,0.204,0.101,0.944,-16.294,0.0443,0.78,86.03,283800
1198,"God Save The Goat",Aronas,"Genres not available",1,0.525,0.621,0.402,0.0741,0.633,-8.994,0.0384,0.42,95.338,264253
1199,"You Little Beauty",Aronas,"Genres not available",1,0.144,0.338,0.459,0.346,0.896,-13.791,0.0454,0.27,98.62,390520
1200,Cabernet,Aronas,"Genres not available",1,0.283,0.478,0.57,0.0588,0.833,-11.636,0.071,0.122,80.055,422240
1201,"Triangle Treasure",Aronas,"Genres not available",1,0.146,0.587,0.312,0.106,0.867,-14.155,0.063,0.0842,89.856,319773
1202,Aronas,Aronas,"Genres not available",1,0.39,0.52,0.648,0.127,0.4,-9.368,0.0475,0.248,199.774,417453
1203,"Happy Song",Aronas,"Genres not available",3,0.387,0.58,0.406,0.0939,0.896,-11.56,0.038,0.882,84.768,173907
1204,"The Intro",Aronas,"Genres not available",1,0.939,0.783,0.519,0.0981,0.776,-12.391,0.0749,0.0908,139.998,210560
1205,"Culture Tunnels",Aronas,"Genres not available",1,0.0901,0.394,0.319,0.0812,0.0482,-16.176,0.0437,0.0652,170.188,351693
1206,"Money Intense",Aronas,"Genres not available",1,0.328,0.463,0.661,0.139,0.944,-11.066,0.0447,0.217,115.005,206387
1207,"Ai Leik Et",Aronas,"Genres not available",0,0.0764,0.662,0.0811,0.109,0.831,-20.321,0.0329,0.741,76.055,278360
1208,"Introduction - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",7,0.923,0.339,0.301,0.385,0.88,-30.115,0.0487,0.934,87.844,122286
1209,"Waterfalls - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",29,0.348,0.682,0.388,0.136,0.885,-13.601,0.0409,0.564,89.948,279460
1210,"Seven Long Years - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",8,0.0443,0.23,0.076,0.113,0.601,-23.19,0.0394,0.104,100.9,172597
1211,"Rivers - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",8,0.27,0.491,0.691,0.15,0.268,-11.715,0.177,0.028,89.515,260864
1212,"Bells - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",7,0.188,0.265,0.383,0.195,0.896,-12.997,0.0367,0.968,82.119,201171
1213,"Renata - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",8,0.408,0.357,0.765,0.539,0.889,-9.911,0.0395,0.27,113.148,432578
1214,"Starfish - Live","Aron Ottignon/Rodi Kirk/Samuel Dubois","Genres not available",10,0.191,0.489,0.677,0.709,0.746,-10.097,0.12,0.0783,119.942,572190
1215,Motr,"Trans Am","Genres not available",0,0.0366,0.301,0.442,0.127,0.863,-8.214,0.0279,0.0356,92.219,221827
1216,Cologne,"Trans Am","Genres not available",0,0.154,0.632,0.482,0.112,0.942,-13.252,0.0517,0.0134,117.565,244907
1217,"Illegalize It","Trans Am","Genres not available",0,0.0622,0.735,0.432,0.544,0.796,-15.885,0.0538,0.0506,106.931,228600
1218,"Love Commander","Trans Am","Genres not available",0,0.439,0.656,0.495,0.322,0.822,-10.403,0.0433,0.01,92.001,294093
1219,"Rough Justice","Trans Am","Genres not available",0,0.148,0.327,0.964,0.32,0.936,-8.595,0.24,0.0912,171.793,210640
1220,"Zero Tolerance","Trans Am","Genres not available",0,0.0247,0.913,0.669,0.115,0.879,-11.959,0.341,7.69E-5,117.817,113133
1221,"Tought Love","Trans Am","Genres not available",0,0.156,0.352,0.541,0.0858,0.9,-9.919,0.0582,0.029,169.763,268267
1222,"Night Dreaming","Trans Am","Genres not available",0,0.0837,0.402,0.574,0.312,0.797,-11.084,0.0352,0.941,105.922,135067
1223,"Night Dancing","Trans Am","Genres not available",0,0.108,0.754,0.729,0.0647,0.941,-12.073,0.0663,5.52E-5,151.269,160293
1224,Carboforce,"Trans Am","Genres not available",0,0.0684,0.29,0.812,0.18,0.814,-5.694,0.041,0.000222,171.954,465373
1225,"Surrender to the Night","Trans Am","Genres not available",0,0.0659,0.453,0.276,0.101,0.699,-12.626,0.0611,0.00421,136.428,358200
1226,Intro,"Dead Man's Bones","Genres not available",0,0.496,0.486,0.438,0.785,0.0131,-24.196,0.431,0.939,102.949,50413
1227,"Dead Hearts","Dead Man's Bones","Genres not available",0,0.0396,0.3,0.116,0.152,0.845,-20.43,0.0416,0.956,113.034,313907
1228,"In The Room Where You Sleep","Dead Man's Bones","Genres not available",0,0.318,0.607,0.861,0.279,0.879,-10.461,0.326,0.708,139.04,236827
1229,"Buried in Water","Dead Man's Bones","Genres not available",0,0.0964,0.242,0.35,0.103,0.747,-12.621,0.0322,0.969,145.825,316520
1230,"My Body's a Zombie For You","Dead Man's Bones","Genres not available",0,0.306,0.413,0.559,0.617,0.0675,-9.044,0.0622,0.529,96.752,270987
1231,"Pa Pa Power","Dead Man's Bones","Genres not available",2,0.479,0.654,0.535,0.113,0.00172,-8.251,0.0375,0.767,116.035,245173
1232,"Young & Tragic","Dead Man's Bones","Genres not available",0,0.102,0.189,0.364,0.0985,0.778,-14.419,0.0393,0.877,178.216,231173
1233,"Paper Ships","Dead Man's Bones","Genres not available",0,0.0772,0.459,0.304,0.167,4.94E-5,-10.855,0.0336,0.951,124.162,172800
1234,"Lose Your Soul","Dead Man's Bones","Genres not available",0,0.541,0.568,0.786,0.128,0.671,-10.328,0.0558,0.665,124.882,275240
1235,"Werewolf Heart","Dead Man's Bones","Genres not available",0,0.356,0.393,0.398,0.136,0.445,-9.792,0.0467,0.349,73.433,205547
1236,"Dead Man's Bones","Dead Man's Bones","Genres not available",0,0.262,0.575,0.484,0.12,0.0001,-10.647,0.0593,0.394,114.503,180187
1237,"Flowers Grow Out of My Grave","Dead Man's Bones","Genres not available",0,0.279,0.315,0.33,0.148,0.000134,-12.603,0.0541,0.427,131.046,159293
1238,Desire,69,"Genres not available",0,0.129,0.369,0.903,0.104,0.897,-9.022,0.0894,0.00964,117.024,369000
1239,"Pyramid Lake",Airhead,"Genres not available",0,0.517,0.759,0.656,0.0922,0.732,-9.044,0.0648,0.0168,140.02,277989
1240,Dust,"Alex Smoke","Genres not available",0,0.44,0.749,0.711,0.102,0.241,-10.908,0.0428,0.281,125.001,371337
1241,Xtal,"Aphex Twin","Genres not available",0,0.253,0.517,0.44,0.114,0.909,-16.424,0.0344,0.376,114.524,294053
1242,"Cloud Walker II",Biosphere,"Genres not available",0,0.0758,0.241,0.272,0.105,0.655,-17.924,0.034,0.875,70.805,326867
1243,Shader,Blawan,"Genres not available",0,0.707,0.76,0.95,0.0804,0.698,-5.3,0.0871,0.125,133.097,289613
1244,20Hz,Capricorn,"Genres not available",0,0.593,0.619,0.899,0.134,0.729,-9.109,0.0475,0.0119,127.937,404992
1245,Bastion,"Cloud Boat","Genres not available",0,0.0395,0.264,0.354,0.155,0.015,-11.997,0.0355,0.391,81.74,261314
1246,"Toh Sui","Toshinori Kondo/DJ Krush","Genres not available",0,0.379,0.816,0.642,0.712,0.859,-8.542,0.0728,0.117,115.05,297027
1247,SYH,"Egyptian Hip Hop","Genres not available",0,0.53,0.623,0.688,0.105,0.804,-8.349,0.0311,0.093,100.019,271350
1248,"Solar Feelings","Jacob's Optical Stairway","Genres not available",0,0.411,0.754,0.448,0.134,0.175,-10.808,0.248,0.0651,156.471,325840
1249,Stella,Jam/Spoon,"Genres not available",0,0.474,0.659,0.785,0.109,0.939,-12.098,0.0477,0.00664,129.988,382160
1250,"Plastic Dreams",Jaydee,"Genres not available",0,0.248,0.765,0.62,0.0955,0.339,-9.015,0.043,0.114,128.851,621293
1251,"Energy Flash","Joey Beltram","Genres not available",0,0.478,0.716,0.593,0.559,0.556,-8.35,0.0416,0.00133,122.845,353947
1252,Extra,"Ken Ishii","Genres not available",0,0.366,0.57,0.98,0.0776,0.963,-7.959,0.0678,0.0978,137.05,531547
1253,"Airglow Fires",Lone,"Genres not available",0,0.438,0.755,0.555,0.122,0.45,-11.007,0.0708,0.00021,120.077,360314
